DATE,PRODUCT_ID,SELLING_PRICE,COST_PRICE,COMPETITOR_PRICE,SALES,IS_PROMOTION,QUANTITY,CATEGORY,SUBCATEGORY,BRAND,PRODUCT_NAME,DAY_OF_WEEK,MONTH,SEASON,IS_HOLIDAY,IS_WEEKEND
2020-02-25,6,351.11817890,207.858263500,358.52410340,417830.6329000,0,482,Snacks,Chips,NibbleNest,NibbleNest Fiery Bites,Tuesday,February,Winter,0,0
2020-02-25,7,334.81197250,219.981167400,350.44529140,565497.4215000,1,779,Personal Care,Shampoo,GlowMist,GlowMist Gentle Rinse,Tuesday,February,Winter,0,0
2020-02-25,8,193.36233590,68.466684420,179.43812100,419402.9067000,0,335,Cereals,Granola,MorningCrunch,MorningCrunch Multi-Grain Bites,Tuesday,February,Winter,0,0
2020-02-25,9,289.35610830,175.657730600,280.45859230,238718.7893000,0,711,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Cold Slice,Tuesday,February,Winter,0,0
2020-02-25,10,15.62582618,9.474340034,16.61273030,24063.7723200,1,562,Personal Care,Shampoo,EssencePure,EssencePure Revitalizing Cleanser,Tuesday,February,Winter,0,0
2020-02-25,11,308.50702260,214.265942500,282.59026350,1490088.9190000,0,48,Frozen,Ice Cream,ChillFactor,ChillFactor Velvety Sundae,Tuesday,February,Winter,0,0
2020-02-25,12,457.61182670,270.198959100,493.75077170,467679.2869000,0,917,Snacks,Nuts,CrunchTime,CrunchTime Spicy Cluster,Tuesday,February,Winter,0,0
2020-02-25,13,295.82467910,143.837537500,282.49016930,190806.9180000,0,706,Meat,Chicken,SavorSelect,SavorSelect Premium Breast,Tuesday,February,Winter,0,0
2020-02-25,14,436.70379690,217.039670600,471.53708140,1287839.4970000,0,147,Cereals,Granola,DayStart,DayStart Crunchy Bites,Tuesday,February,Winter,0,0
2020-02-25,15,373.18916500,154.202872200,407.45350130,115688.6412000,0,795,Frozen,Frozen Pizza,ChillFactor,ChillFactor Chilly Pizza,Tuesday,February,Winter,0,0
2020-02-25,16,72.40027418,32.669828040,74.43572570,97233.5682300,0,1094,Snacks,Chips,SnackSphere,SnackSphere Sweet Wedges,Tuesday,February,Winter,0,0
2020-02-25,17,442.72649280,265.443519400,406.96283200,208524.1781000,0,739,Snacks,Chips,CrunchTime,CrunchTime Zesty Crisps,Tuesday,February,Winter,0,0
2020-02-25,18,42.14482077,28.356418910,41.94059146,48213.6749700,0,227,Meat,Fish,PrimeCut,PrimeCut Premium Steaks,Tuesday,February,Winter,0,0
2020-02-25,19,266.25836170,186.982540900,292.55528350,237236.2002000,0,1112,Dairy,Cheese,CreamyPath,CreamyPath Premium Spread,Tuesday,February,Winter,0,0
2020-02-25,20,77.15262475,42.537609850,70.25918395,173130.4899000,0,553,Frozen,Frozen Vegetables,ChillFactor,ChillFactor Cold Broccoli,Tuesday,February,Winter,0,0
2020-02-25,21,16.24245578,7.833998179,15.24781699,77395.3017700,0,698,Cereals,Corn Flakes,SunriseBites,SunriseBites Multi-Grain Crunch,Tuesday,February,Winter,0,0
2020-02-25,22,227.40464280,154.836659100,220.63738860,76862.7692700,1,38,Cleaning,Wipes,SparkleClean,SparkleClean Power Wipe,Tuesday,February,Winter,0,0
2020-02-25,23,154.06999170,111.538056300,163.66852670,282410.2948000,0,368,Frozen,Frozen Vegetables,PolarTaste,PolarTaste Cold Corns,Tuesday,February,Winter,0,0
2020-02-25,24,253.67645090,157.884464800,274.56672130,61897.0540300,0,168,Frozen,Frozen Vegetables,ChillFactor,ChillFactor Creamy Corns,Tuesday,February,Winter,0,0
2020-02-25,25,299.84977600,195.174647100,294.72109990,175412.1189000,1,442,Personal Care,Toothpaste,EssencePure,EssencePure Balancing Polish,Tuesday,February,Winter,0,0
2020-02-25,26,30.14669022,18.145573020,27.47559121,79074.7684500,1,309,Personal Care,Toothpaste,EssencePure,EssencePure Gentle Polish,Tuesday,February,Winter,0,0
2020-02-25,27,70.19702288,32.082385530,63.98536134,168613.2490000,0,31,Cereals,Corn Flakes,SunriseBites,SunriseBites Crunchy Munch,Tuesday,February,Winter,0,0
2020-02-25,28,280.03948470,208.926604300,258.94744700,152341.4797000,1,149,Cleaning,Detergents,ShineGuard,ShineGuard Power Sheets,Tuesday,February,Winter,0,0
2020-02-25,29,170.23737130,97.736440560,174.62120290,406186.3678000,0,749,Meat,Fish,PrimeCut,PrimeCut Premium Portions,Tuesday,February,Winter,0,0
2020-02-25,30,367.16431910,233.277383800,342.44323050,443901.6617000,0,121,Beverages,Soft Drinks,HydraSip,HydraSip Crisp Lemonade,Tuesday,February,Winter,0,0
2020-02-25,31,329.10600000,300.429471200,317.23695110,953090.9760000,0,532,Cereals,Corn Flakes,MorningCrunch,MorningCrunch Crunchy Puffs,Tuesday,February,Winter,0,0
2020-02-25,32,417.75169080,250.224317900,441.37066730,398117.3613000,0,499,Meat,Chicken,FreshFare,FreshFare Premium Thighs,Tuesday,February,Winter,0,0
2020-02-25,33,340.28156270,200.418810900,343.03398230,1446877.2040000,1,626,Personal Care,Soap,FreshAura,FreshAura Soothing Sheet,Tuesday,February,Winter,0,0
2020-02-25,34,229.57683100,109.662806400,223.94799020,395790.4566000,0,378,Meat,Beef,FreshFare,FreshFare Premium Ribs,Tuesday,February,Winter,0,0
2020-02-25,35,328.32120200,120.904439200,299.76752650,771883.1460000,0,46,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Tuesday,February,Winter,0,0
2020-02-25,36,151.56957580,149.494953700,152.24924940,727079.2551000,0,959,Snacks,Nuts,CrunchTime,CrunchTime Crunchy Selection,Tuesday,February,Winter,0,0
2020-02-25,37,163.02545930,109.244864400,178.76019730,493478.0652000,0,242,Meat,Beef,PrimeCut,PrimeCut Premium Ground,Tuesday,February,Winter,0,0
2020-02-25,38,392.87435990,282.628423400,431.39390910,350443.9290000,0,519,Frozen,Ice Cream,ChillFactor,ChillFactor Chilly Treat,Tuesday,February,Winter,0,0
2020-02-25,39,222.46922600,150.422688600,201.06891030,134816.3509000,1,598,Cleaning,Detergents,SparkleClean,SparkleClean Total Liquid,Tuesday,February,Winter,0,0
2020-02-25,40,400.15499970,280.196402800,380.56921100,1687053.4790000,0,493,Beverages,Juices,RefreshFlow,RefreshFlow Bold Blend,Tuesday,February,Winter,0,0
2020-02-25,41,407.93946790,277.459806700,368.85658610,858304.6404000,0,476,Meat,Chicken,FreshFare,FreshFare Premium Thighs,Tuesday,February,Winter,0,0
2020-02-25,42,409.42940130,404.879779700,418.03282280,582618.0380000,0,456,Beverages,Water,RefreshFlow,RefreshFlow Zesty Mineral,Tuesday,February,Winter,0,0
2020-02-25,43,468.57393470,165.228500200,505.95396990,723478.1552000,1,1233,Cleaning,Wipes,SparkleClean,SparkleClean Power Sponge,Tuesday,February,Winter,0,0
2020-02-25,44,228.81117480,179.779133000,243.69083170,548918.0082000,0,423,Meat,Fish,FreshFare,FreshFare Premium Snack,Tuesday,February,Winter,0,0
2020-02-25,45,158.60179330,95.017573070,160.25533820,204913.5169000,0,544,Beverages,Water,HydraSip,HydraSip Sparkling Aqua,Tuesday,February,Winter,0,0
2020-02-25,46,299.14052360,208.989180600,294.18557140,433753.7592000,0,496,Frozen,Ice Cream,FrostyDelight,FrostyDelight Cold Scoop,Tuesday,February,Winter,0,0
2020-02-25,47,185.35117250,120.630375400,180.69844870,274134.3842000,0,199,Beverages,Juices,RefreshFlow,RefreshFlow Bold Juice,Tuesday,February,Winter,0,0
2020-02-25,48,304.35486010,187.913874700,298.01139260,1491947.5240000,0,351,Meat,Fish,SavorSelect,SavorSelect Premium Portions,Tuesday,February,Winter,0,0
2020-02-25,49,358.79519650,149.361440900,364.48799520,93286.7511000,0,1271,Snacks,Nuts,NibbleNest,NibbleNest Fiery Blend,Tuesday,February,Winter,0,0
2020-02-25,50,362.57464460,155.073788800,335.99234700,259603.4456000,0,130,Cereals,Oatmeal,SunriseBites,SunriseBites Protein-Rich Instant,Tuesday,February,Winter,0,0
2020-02-25,51,196.96069440,110.858734200,182.29803730,120146.0236000,0,652,Dairy,Yogurt,LushMilk,LushMilk Premium Pouch,Tuesday,February,Winter,0,0
2020-02-25,52,92.31040233,48.865659790,97.53345063,38401.1273700,0,781,Cereals,Oatmeal,DayStart,DayStart Protein-Rich Instant,Tuesday,February,Winter,0,0
2020-02-25,53,216.47162720,92.583205910,228.43971010,228594.0384000,0,636,Dairy,Cheese,CreamyPath,CreamyPath Premium Block,Tuesday,February,Winter,0,0
2020-02-25,54,80.94707611,30.341052860,86.49581880,50187.1871900,1,515,Personal Care,Toothpaste,FreshAura,FreshAura Nourishing Gel,Tuesday,February,Winter,0,0
2020-02-25,55,467.04594620,315.880786500,469.52239730,2242287.5880000,0,730,Bakery,Bread,BakeHouse,BakeHouse Fresh Rolls,Tuesday,February,Winter,0,0
2020-02-25,56,176.70851960,132.400969600,185.77453560,56193.3092200,1,502,Personal Care,Soap,EssencePure,EssencePure Nourishing Gel,Tuesday,February,Winter,0,0
2020-02-25,57,87.76956281,49.171843300,81.15917128,78290.4500300,0,298,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Pie,Tuesday,February,Winter,0,0
2020-02-25,58,22.02413827,11.171263380,22.28029539,66821.2355000,1,873,Cleaning,Detergents,SparkleClean,SparkleClean Intense Packets,Tuesday,February,Winter,0,0
2020-02-25,59,313.55647400,211.634348100,327.35698140,176845.8513000,0,868,Meat,Beef,PrimeCut,PrimeCut Premium Ground,Tuesday,February,Winter,0,0
2020-02-25,60,334.48323270,295.043808800,340.02900070,1577422.9250000,0,130,Cereals,Corn Flakes,DayStart,DayStart Protein-Rich Crunch,Tuesday,February,Winter,0,0
2020-02-25,61,172.61463660,143.956925300,171.52615820,512492.8560000,1,815,Cleaning,Wipes,GermBuster,GermBuster Strong Sponge,Tuesday,February,Winter,0,0
2020-02-25,62,46.85256919,30.975109350,42.49725311,109119.6336000,1,216,Personal Care,Soap,GlowMist,GlowMist Hydrating Bar,Tuesday,February,Winter,0,0
2020-02-25,63,218.62997360,119.738853200,200.05492010,500444.0095000,0,406,Bakery,Pastries,SweetCrust,SweetCrust Delicate Pastry,Tuesday,February,Winter,0,0
2020-02-25,64,161.74433810,80.532764000,177.41258640,79739.9587000,0,185,Bakery,Cakes,SweetCrust,SweetCrust Delicate Pound,Tuesday,February,Winter,0,0
2020-02-25,65,349.89206210,288.836104900,360.96395410,860034.6886000,0,290,Beverages,Water,QuenchWell,QuenchWell Crisp Filtered,Tuesday,February,Winter,0,0
2020-02-25,66,301.24828320,171.225501200,273.46776130,235274.9092000,0,794,Cereals,Oatmeal,SunriseBites,SunriseBites Sweet Porridge,Tuesday,February,Winter,0,0
2020-02-25,67,185.69629160,73.065075440,183.23263820,353565.7393000,1,579,Personal Care,Shampoo,GlowMist,GlowMist Revitalizing Revitalizer,Tuesday,February,Winter,0,0
2020-02-25,68,112.13524220,59.097034190,109.82405150,196909.4853000,1,57,Cleaning,Disinfectants,ShineGuard,ShineGuard Mega Foam,Tuesday,February,Winter,0,0
2020-02-25,69,513.00362200,424.258005400,560.33329720,2207967.5890000,0,224,Beverages,Soft Drinks,HydraSip,HydraSip Bold Energy Drink,Tuesday,February,Winter,0,0
2020-02-25,70,223.09391150,104.498419900,225.95282880,249642.0869000,0,940,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Tuesday,February,Winter,0,0
2020-02-25,71,338.35398830,187.570019000,327.81537250,308578.8374000,0,336,Dairy,Milk,DairyPeak,DairyPeak Premium Cream,Tuesday,February,Winter,0,0
2020-02-25,72,82.73844700,39.973384510,76.42568945,369840.8581000,0,115,Dairy,Cheese,LushMilk,LushMilk Premium Slice,Tuesday,February,Winter,0,0
2020-02-25,73,259.17073070,194.224672000,243.87833980,576395.7050000,0,85,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Tuesday,February,Winter,0,0
2020-02-25,74,24.46490297,9.583482178,24.44843761,33247.8031400,0,175,Snacks,Nuts,CrunchTime,CrunchTime Zesty Mix,Tuesday,February,Winter,0,0
2020-02-25,75,262.33632370,118.968818300,270.64647540,413704.3825000,0,725,Beverages,Soft Drinks,QuenchWell,QuenchWell Crisp Soda,Tuesday,February,Winter,0,0
2020-02-25,76,461.32388820,182.051256500,450.79460180,815620.6344000,0,839,Snacks,Cookies,SnackSphere,SnackSphere Tangy Snack,Tuesday,February,Winter,0,0
2020-02-25,77,195.54249510,155.044726400,191.87597750,472430.6681000,0,137,Dairy,Milk,CreamyPath,CreamyPath Premium Flavored,Tuesday,February,Winter,0,0
2020-02-25,78,28.65063233,17.507055890,28.89556327,9683.9137270,0,260,Bakery,Bread,BakeHouse,BakeHouse Homestyle Loaf,Tuesday,February,Winter,0,0
2020-02-25,79,24.28374009,20.568179350,23.07294277,37105.5548500,0,247,Bakery,Bread,BakeHouse,BakeHouse Crusty Ciabatta,Tuesday,February,Winter,0,0
2020-02-25,80,200.71524070,101.700605500,186.95078600,92730.4412000,0,216,Snacks,Cookies,NibbleNest,NibbleNest Sweet Biscuit,Tuesday,February,Winter,0,0
2020-02-25,81,91.45719449,62.382174020,99.34238177,48746.6846600,0,66,Cereals,Oatmeal,DayStart,DayStart Nutty Flakes,Tuesday,February,Winter,0,0
2020-02-25,82,20.37217133,14.522838390,18.87921235,45796.6411600,0,707,Cereals,Granola,SunriseBites,SunriseBites Honeyed Bites,Tuesday,February,Winter,0,0
2020-02-25,83,389.11814130,168.325892900,411.94017230,965791.2268000,0,249,Dairy,Milk,DairyPeak,DairyPeak Premium Drink,Tuesday,February,Winter,0,0
2020-02-25,84,223.61828130,120.856464400,223.47925350,1004493.3200000,0,545,Dairy,Cheese,LushMilk,LushMilk Premium Curd,Tuesday,February,Winter,0,0
2020-02-25,85,157.28815590,60.321591170,144.81778260,282332.2399000,0,627,Bakery,Bread,SweetCrust,SweetCrust Homestyle Pita,Tuesday,February,Winter,0,0
2020-02-25,86,440.82339790,267.041208300,405.88200730,472562.6826000,0,615,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Flatbread,Tuesday,February,Winter,0,0
2020-02-25,87,66.53525070,50.791388450,63.78054004,45110.8999700,1,779,Cleaning,Wipes,GermBuster,GermBuster Intense Pad,Tuesday,February,Winter,0,0
2020-02-25,88,502.01927900,235.572418100,459.35422030,667685.6411000,0,362,Beverages,Water,QuenchWell,QuenchWell Bold Filtered,Tuesday,February,Winter,0,0
2020-02-25,89,171.47942960,73.489688890,176.13791180,78880.5376100,0,555,Dairy,Milk,DairyPeak,DairyPeak Premium Non-Dairy,Tuesday,February,Winter,0,0
2020-02-25,90,454.00324840,371.749743200,413.82279440,485783.4758000,0,134,Meat,Chicken,PrimeCut,PrimeCut Premium Wings,Tuesday,February,Winter,0,0
2020-02-25,91,294.25995350,293.695329000,284.00863550,850705.5256000,0,419,Beverages,Juices,QuenchWell,QuenchWell Zesty Nectar,Tuesday,February,Winter,0,0
2020-02-25,92,399.55399060,171.798000600,434.36728570,1123945.3760000,1,288,Personal Care,Shampoo,FreshAura,FreshAura Balancing Rinse,Tuesday,February,Winter,0,0
2020-02-25,93,500.97583740,410.747787300,477.71743730,573617.3338000,1,508,Personal Care,Soap,FreshAura,FreshAura Soothing Sheet,Tuesday,February,Winter,0,0
2020-02-25,94,145.59982370,76.823213360,159.90501250,550658.5333000,0,642,Snacks,Chips,NibbleNest,NibbleNest Spicy Stacks,Tuesday,February,Winter,0,0
2020-02-25,95,480.27088320,228.240000900,501.38301500,273274.1326000,0,194,Snacks,Nuts,NibbleNest,NibbleNest Savory Mix,Tuesday,February,Winter,0,0
2020-02-25,96,202.65629730,107.062848800,192.59853570,170636.6023000,0,699,Dairy,Cheese,CreamyPath,CreamyPath Premium Wheel,Tuesday,February,Winter,0,0
2020-02-25,97,206.64936330,147.366459200,198.28027250,425697.6885000,0,788,Bakery,Cakes,SweetCrust,SweetCrust Fresh Pound,Tuesday,February,Winter,0,0
2020-02-25,98,173.07534080,108.664674700,170.89477560,197998.1899000,1,50,Cleaning,Disinfectants,ShineGuard,ShineGuard Mega Foam,Tuesday,February,Winter,0,0
2020-02-25,99,269.36765790,218.940369700,256.03223480,423984.6936000,0,81,Cereals,Corn Flakes,MorningCrunch,MorningCrunch Crunchy Puffs,Tuesday,February,Winter,0,0
2020-02-25,100,84.06565181,56.237084900,79.57051217,239839.3046000,0,45,Snacks,Nuts,CrunchTime,CrunchTime Sweet Selection,Tuesday,February,Winter,0,0
2020-02-26,1,393.84060450,205.352777000,399.26738250,1946754.1080000,0,156,Bakery,Bread,GoldenLoaf,GoldenLoaf Rich Pita,Wednesday,February,Winter,0,0
2020-02-26,2,44.46091949,36.811365960,41.22170784,20674.3275700,0,133,Bakery,Cakes,BakeHouse,BakeHouse Fresh Pound,Wednesday,February,Winter,0,0
2020-02-26,3,49.17638700,24.467660450,53.98621615,77305.2803700,0,613,Beverages,Soft Drinks,QuenchWell,QuenchWell Sparkling Soda,Wednesday,February,Winter,0,0
2020-02-26,4,184.28455090,132.659597000,177.66581030,127156.3401000,1,511,Cleaning,Wipes,ShineGuard,ShineGuard Mega Pad,Wednesday,February,Winter,0,0
2020-02-26,5,463.97768310,278.669279100,440.26606050,508519.5407000,1,725,Cleaning,Disinfectants,GermBuster,GermBuster Total Gel,Wednesday,February,Winter,0,0
2020-02-26,6,335.13476910,264.178112200,312.43203730,1254744.5750000,0,312,Snacks,Chips,NibbleNest,NibbleNest Fiery Bites,Wednesday,February,Winter,0,0
2020-02-26,7,335.44705820,240.401664400,336.51605730,756097.6692000,1,814,Personal Care,Shampoo,GlowMist,GlowMist Gentle Rinse,Wednesday,February,Winter,0,0
2020-02-26,8,182.92434500,73.470967290,193.20433030,394019.0392000,0,606,Cereals,Granola,MorningCrunch,MorningCrunch Multi-Grain Bites,Wednesday,February,Winter,0,0
2020-02-26,9,291.62636710,134.136003400,286.50011760,107901.7558000,0,707,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Cold Slice,Wednesday,February,Winter,0,0
2020-02-26,10,14.39994799,10.366123470,14.68175991,61631.7774000,1,531,Personal Care,Shampoo,EssencePure,EssencePure Revitalizing Cleanser,Wednesday,February,Winter,0,0
2020-02-26,11,318.10666730,245.912587400,314.79858530,1475060.6160000,0,50,Frozen,Ice Cream,ChillFactor,ChillFactor Velvety Sundae,Wednesday,February,Winter,0,0
2020-02-26,12,470.78293500,227.587748500,490.28305340,502796.1746000,0,963,Snacks,Nuts,CrunchTime,CrunchTime Spicy Cluster,Wednesday,February,Winter,0,0
2020-02-26,13,317.07460660,165.101362700,322.83055740,1478835.9650000,0,1156,Meat,Chicken,SavorSelect,SavorSelect Premium Breast,Wednesday,February,Winter,0,0
2020-02-26,14,442.13972050,205.666292700,426.33960820,1810120.0160000,0,85,Cereals,Granola,DayStart,DayStart Crunchy Bites,Wednesday,February,Winter,0,0
2020-02-26,15,357.25170360,186.544252700,383.90169690,295447.1588000,0,711,Frozen,Frozen Pizza,ChillFactor,ChillFactor Chilly Pizza,Wednesday,February,Winter,0,0
2020-02-26,16,69.87745921,28.545602710,64.67405306,132906.9274000,0,654,Snacks,Chips,SnackSphere,SnackSphere Sweet Wedges,Wednesday,February,Winter,0,0
2020-02-26,17,450.51095760,302.281489000,460.31008320,2212008.8020000,0,1184,Snacks,Chips,CrunchTime,CrunchTime Zesty Crisps,Wednesday,February,Winter,0,0
2020-02-26,18,40.75142218,30.821550470,43.19875504,100166.9957000,0,392,Meat,Fish,PrimeCut,PrimeCut Premium Steaks,Wednesday,February,Winter,0,0
2020-02-26,19,282.74102120,156.053881600,298.29509300,149287.2592000,0,1203,Dairy,Cheese,CreamyPath,CreamyPath Premium Spread,Wednesday,February,Winter,0,0
2020-02-26,20,75.75020438,40.056187750,77.50713614,49389.1332600,0,851,Frozen,Frozen Vegetables,ChillFactor,ChillFactor Cold Broccoli,Wednesday,February,Winter,0,0
2020-02-26,21,16.36424631,8.786851518,16.18196067,65751.5416600,0,693,Cereals,Corn Flakes,SunriseBites,SunriseBites Multi-Grain Crunch,Wednesday,February,Winter,0,0
2020-02-26,22,206.33077080,191.655029700,188.33519140,447944.1034000,1,40,Cleaning,Wipes,SparkleClean,SparkleClean Power Wipe,Wednesday,February,Winter,0,0
2020-02-26,23,150.45639980,107.557948300,154.40703130,689541.6805000,0,379,Frozen,Frozen Vegetables,PolarTaste,PolarTaste Cold Corns,Wednesday,February,Winter,0,0
2020-02-26,24,247.72797850,166.305811900,236.40899030,385960.1905000,0,104,Frozen,Frozen Vegetables,ChillFactor,ChillFactor Creamy Corns,Wednesday,February,Winter,0,0
2020-02-26,25,301.84720160,193.580294700,313.64570850,694852.2580000,1,685,Personal Care,Toothpaste,EssencePure,EssencePure Balancing Polish,Wednesday,February,Winter,0,0
2020-02-26,26,31.99490030,15.731170440,34.96046022,60054.4278700,1,483,Personal Care,Toothpaste,EssencePure,EssencePure Gentle Polish,Wednesday,February,Winter,0,0
2020-02-26,27,70.58840624,33.268288260,67.06954725,63458.9772100,0,32,Cereals,Corn Flakes,SunriseBites,SunriseBites Crunchy Munch,Wednesday,February,Winter,0,0
2020-02-26,28,280.22266300,165.592180600,278.29885920,651797.9142000,1,140,Cleaning,Detergents,ShineGuard,ShineGuard Power Sheets,Wednesday,February,Winter,0,0
2020-02-26,29,177.43963370,106.694093800,182.47625950,261900.8993000,0,749,Meat,Fish,PrimeCut,PrimeCut Premium Portions,Wednesday,February,Winter,0,0
2020-02-26,30,376.73528450,212.610817000,384.72938620,1606022.5180000,0,182,Beverages,Soft Drinks,HydraSip,HydraSip Crisp Lemonade,Wednesday,February,Winter,0,0
2020-02-26,31,320.46824830,270.934467000,316.37803680,1064915.9890000,0,614,Cereals,Corn Flakes,MorningCrunch,MorningCrunch Crunchy Puffs,Wednesday,February,Winter,0,0
2020-02-26,32,407.22108550,194.825821900,375.14552830,907288.5784000,0,354,Meat,Chicken,FreshFare,FreshFare Premium Thighs,Wednesday,February,Winter,0,0
2020-02-26,33,364.50468280,214.395957200,367.28777700,638247.6996000,1,630,Personal Care,Soap,FreshAura,FreshAura Soothing Sheet,Wednesday,February,Winter,0,0
